"Index","Lokacija","Razina","Jedinica samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"927","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0487","Istraživanje i razvoj: Ostale industrije","0"
"928","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","049","Ekonomski poslovi koji nisu drugdje svrstani","","","41395392"
"929","Grad Zagreb","21","županija","2010","rashod","funkcijska","05","Zaštita okoliša","051","Gospodarenje otpadom","","","680682"
"930","Grad Zagreb","21","županija","2010","rashod","funkcijska","05","Zaštita okoliša","052","Gospodarenje otpadnim vodama","","","2541429"
"931","Grad Zagreb","21","županija","2010","rashod","funkcijska","05","Zaštita okoliša","053","Smanjenje zagađivanja","","","1448940"
"932","Grad Zagreb","21","županija","2010","rashod","funkcijska","05","Zaštita okoliša","054","Zaštita bioraznolikosti i krajolika","","","22250000"
"933","Grad Zagreb","21","županija","2010","rashod","funkcijska","05","Zaštita okoliša","055","Istraživanje i razvoj: Zaštita okoliša","","","1149978"
"934","Grad Zagreb","21","županija","2010","rashod","funkcijska","05","Zaštita okoliša","056","Poslovi i usluge zaštite okoliša koji nisu drugdje svrstani","","","21190519"
"935","Grad Zagreb","21","županija","2010","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","061","Razvoj stanovanja","","","349541"
"936","Grad Zagreb","21","županija","2010","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","062","Razvoj zajednice","","","80538723"
"937","Grad Zagreb","21","županija","2010","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","063","Opskrba vodom","","","0"
"938","Grad Zagreb","21","županija","2010","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","064","Ulična rasvjeta","","","132967920"
"939","Grad Zagreb","21","županija","2010","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","065","Istraživanje i razvoj stanovanja i komunalnih pogodnosti","","","0"
"940","Grad Zagreb","21","županija","2010","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","066","Rashodi vezani za stanovanje i kom pogodnosti koji nisu drugdje svrstani","","","1086860796"
"941","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","071","Medicinski proizvodi, pribor i oprema","0711","Farmaceutski proizvodi","0"
"942","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","071","Medicinski proizvodi, pribor i oprema","0712","Ostali medicinski proizvodi","0"
"943","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","071","Medicinski proizvodi, pribor i oprema","0713","Terapeutski pribor i oprema","0"
"944","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0721","Opće medicinske usluge","0"
"945","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0722","Specijalističke medicinske usluge","0"
"946","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0723","Zubarske usluge","597000"
"947","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0724","Paramedicinske usluge","0"
"948","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0731","Usluge općih bolnica","0"
"949","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0732","Usluge specijalističkih bolnica","2039988"
"950","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0733","Usluge medicinskih centara i centara za majčinstvo","0"
"951","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0734","Usluge centara za njegu i oporavak","0"
"952","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","074","Službe javnog zdravstva","","","33734123"
"953","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","075","Istraživanje i razvoj zdravstva","","","0"
"954","Grad Zagreb","21","županija","2010","rashod","funkcijska","07","Zdravstvo","076","Poslovi i usluge zdravstva koji nisu drugdje svrstani","","","127412509"
"955","Grad Zagreb","21","županija","2010","rashod","funkcijska","08","Rekreacija, kultura i religija","081","Službe rekreacije i sporta","","","309652209"
"956","Grad Zagreb","21","županija","2010","rashod","funkcijska","08","Rekreacija, kultura i religija","082","Službe kulture","","","525330982"
"957","Grad Zagreb","21","županija","2010","rashod","funkcijska","08","Rekreacija, kultura i religija","083","Službe emitiranja i izdavanja","","","2200000"
"958","Grad Zagreb","21","županija","2010","rashod","funkcijska","08","Rekreacija, kultura i religija","084","Religijske i druge službe zajednice","","","8839046"
"959","Grad Zagreb","21","županija","2010","rashod","funkcijska","08","Rekreacija, kultura i religija","085","Istraživanje i razvoj rekreacije, kulture i religije","","","0"
"960","Grad Zagreb","21","županija","2010","rashod","funkcijska","08","Rekreacija, kultura i religija","086","Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani","","","43879408"
"961","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","091","Predškolsko i osnovno obrazovanje","0911","Predškolsko obrazovanje","811326861"
"962","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","091","Predškolsko i osnovno obrazovanje","0912","Osnovno obrazovanje","239543901"
"963","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","092","Srednjoškolsko obrazovanje","0921","Niže srednjoškolsko obrazovanje","0"
"964","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","092","Srednjoškolsko obrazovanje","0922","Više srednjoškolsko obrazovanje","114925177"
"965","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","093","Poslije srednjoškolsko, ali ne visoko obrazovanje","","","0"
"966","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","094","Visoka naobrazba","0941","Prvi stupanj visoke naobrazbe","0"
"967","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","094","Visoka naobrazba","0942","Drugi stupanj visoke naobrazbe","0"
"968","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","095","Obrazovanje koje se ne može definirati po stupnju","","","0"
"969","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","096","Dodatne usluge u obrazovanju","","","0"
"970","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","097","Istraživanje i razvoj obrazovanja","","","0"
"971","Grad Zagreb","21","županija","2010","rashod","funkcijska","09","Obrazovanje","098","Usluge obrazovanja koje nisu drugdje svrstane","","","153463107"
"972","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","101","Bolest i invaliditet","1011","Bolest","0"
"973","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","101","Bolest i invaliditet","1012","Invaliditet","46622511"
"974","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","102","Starost","","","177265361"
"975","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","103","Sljednici","","","0"
"976","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","104","Obitelj i djeca","","","75601412"
"977","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","105","Nezaposlenost","","","0"
"978","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","106","Stanovanje","","","0"
"979","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","107","Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima","","","740681"
"980","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","108","Istraživanje i razvoj socijalne zaštite","","","0"
"981","Grad Zagreb","21","županija","2010","rashod","funkcijska","10","Socijalna zaštita","109","Aktivnosti socijalne zaštite koje nisu drugdje svrstane","","","94862713"
