"Index","Lokacija","Tijelo samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"12011800654","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","341","Kamate za izdane vrijednosne papire","3419","Kamate za ostale vrijednosne papire","0"
"12011800655","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3421","Kamate za primljene kredite i zajmove od međunarodnih organizacija, institucija i tijela EU te inozemnih vlada","0"
"12011800656","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3422","Kamate za primljene kredite i zajmove od kreditnih i ostalih financijskih institucija u javnom sektoru","1635903"
"12011800657","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3423","Kamate za primljene kredite i zajmove od kreditnih i ostalih financijskih institucija izvan javnog sektora","29621454"
"12011800658","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3425","Kamate za odobrene, a nerealizirane kredite i zajmove","0"
"12011800659","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3426","Kamate za primljene zajmove od trgovačkih društava u javnom sektoru","0"
"12011800660","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3427","Kamate za primljene zajmove od trgovačkih društava i obrtnika izvan javnog sektora","0"
"12011800661","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","342","Kamate za primljene kredite i zajmove","3428","Kamate za primljene zajmove od drugih razina vlasti","0"
"12011800662","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3431","Bankarske usluge i usluge platnog prometa","11852666"
"12011800663","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3432","Negativne tečajne razlike i razlike zbog primjene valutne klauzule","0"
"12011800664","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3433","Zatezne kamate","8946651"
"12011800665","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","34","Financijski rashodi","343","Ostali financijski rashodi","3434","Ostali nespomenuti financijski rashodi","1481953"
"12011800666","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","35","Subvencije","351","Subvencije trgovačkim društvima u javnom sektoru","3511","Subvencije kreditnim i ostalim financijskim institucijama u javnom sektoru","0"
"12011800667","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","35","Subvencije","351","Subvencije trgovačkim društvima u javnom sektoru","3512","Subvencije trgovačkim društvima u javnom sektoru","704467325"
"12011800668","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","35","Subvencije","352","Subvencije trgovačkim društvima, poljoprivrednicima i obrtnicima izvan javnog sektora","3521","Subvencije kreditnim i ostalim financijskim institucijama izvan javnog sektora","0"
"12011800669","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","35","Subvencije","352","Subvencije trgovačkim društvima, poljoprivrednicima i obrtnicima izvan javnog sektora","3522","Subvencije trgovačkim društvima izvan javnog sektora","7734597"
"12011800670","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","35","Subvencije","352","Subvencije trgovačkim društvima, poljoprivrednicima i obrtnicima izvan javnog sektora","3523","Subvencije poljoprivrednicima i obrtnicima","5694779"
"12011800671","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","361","Pomoći inozemnim vladama","3611","Tekuće pomoći inozemnim vladama","0"
"12011800672","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","361","Pomoći inozemnim vladama","3612","Kapitalne pomoći inozemnim vladama","0"
"12011800673","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","362","Pomoći međunarodnim organizacijama te institucijama i tijelima EU","3621","Tekuće pomoći međunarodnim organizacijama te institucijama i tijelima EU","0"
"12011800674","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","362","Pomoći međunarodnim organizacijama te institucijama i tijelima EU","3622","Kapitalne pomoći međunarodnim organizacijama te institucijama i tijelima EU","0"
"12011800675","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3631","Tekuće pomoći unutar općeg proračuna","46813984"
"12011800676","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3632","Kapitalne pomoći unutar općeg proračuna","15719770"
"12011800677","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3633","Tekuće pomoći proračunskim korisnicima temeljem prijenosa sredstava EU","0"
"12011800678","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","36","Pomoći dane u inozemstvo i unutar općeg proračuna","363","Pomoći unutar općeg proračuna","3634","Kapitalne pomoći proračunskim korisnicima temeljem prijenosa sredstava EU","0"
"12011800679","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","371","Naknade građanima i kućanstvima na temelju osiguranja","3711","Naknade građanima i kućanstvima u novcu","0"
"12011800680","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","371","Naknade građanima i kućanstvima na temelju osiguranja","3712","Naknade građanima i kućanstvima u naravi","0"
"12011800681","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","372","Ostale naknade građanima i kućanstvima iz proračuna","3721","Naknade građanima i kućanstvima u novcu","274186034"
"12011800682","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","37","Naknade građanima i kućanstvima na temelju osiguranja i druge naknade","372","Ostale naknade građanima i kućanstvima iz proračuna","3722","Naknade građanima i kućanstvima u naravi","44625682"
"12011800683","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","381","Tekuće donacije","3811","Tekuće donacije u novcu","494890440"
"12011800684","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","381","Tekuće donacije","3812","Tekuće donacije u naravi","0"
"12011800685","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","382","Kapitalne donacije","3821","Kapitalne donacije neprofitnim organizacijama","30810433"
"12011800686","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","382","Kapitalne donacije","3822","Kapitalne donacije građanima i kućanstvima","16103721"
"12011800687","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3831","Naknade šteta pravnim i fizičkim osobama","30233107"
"12011800688","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3832","Penali, ležarine i drugo","0"
"12011800689","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3833","Naknade šteta zaposlenicima","0"
"12011800690","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","383","Kazne, penali i naknade štete","3834","Ugovorene kazne i ostale naknade šteta","0"
"12011800691","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","386","Kapitalne pomoći","3861","Kapitalne pomoći kreditnim i ostalim financijskim institucijama te trgovačkim društvima u javnom sektoru","249350011"
"12011800692","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","386","Kapitalne pomoći","3862","Kapitalne pomoći kreditnim i ostalim financijskim institucijama te trgovačkim društvima izvan javnog sektora","0"
"12011800693","Grad Zagreb","županija","2011","rashodi poslovanja","funkcijska","38","Ostali rashodi","386","Kapitalne pomoći","3863","Kapitalne pomoći poljoprivrednicima i obrtnicima","0"
"12011800694","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","711","Prihodi od prodaje materijalne imovine - prirodnih bogatstava","7111","Zemljište","37048067"
"12011800695","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","711","Prihodi od prodaje materijalne imovine - prirodnih bogatstava","7112","Rudna bogatstva","0"
"12011800696","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","711","Prihodi od prodaje materijalne imovine - prirodnih bogatstava","7113","Prihodi od prodaje ostale prirodne materijalne imovine","0"
"12011800697","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7121","Patenti","0"
"12011800698","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7122","Koncesije","0"
"12011800699","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7123","Licence","0"
"12011800700","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7124","Ostala prava","332836"
"12011800701","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7125","Goodwill","0"
"12011800702","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","71","Prihodi od prodaje neproizvedene dugotrajne imovine","712","Prihodi od prodaje nematerijalne imovine","7126","Ostala nematerijalna imovina","0"
"12011800703","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7211","Stambeni objekti","114612174"
"12011800704","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7212","Poslovni objekti","0"
"12011800705","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7213","Ceste, željeznice i ostali prometni objekti","0"
"12011800706","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","721","Prihodi od prodaje građevinskih objekata","7214","Ostali građevinski objekti","0"
"12011800707","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7221","Uredska oprema i namještaj","13833"
"12011800708","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7222","Komunikacijska oprema","0"
"12011800709","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7223","Oprema za održavanje i zaštitu","0"
"12011800710","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7224","Medicinska i laboratorijska oprema","0"
"12011800711","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7225","Instrumenti, uređaji i strojevi","0"
"12011800712","Grad Zagreb","županija","2011","prihodi od prodaje nefinancijske imovine","funkcijska","72","Prihodi od prodaje proizvedene dugotrajne imovine","722","Prihodi od prodaje postrojenja i opreme","7226","Sportska i glazbena oprema","0"
